code,name,lot_size,stock_type,stock_child_type,stock_owner,option_type,strike_time,strike_price,suspension,listing_date,stock_id,delisting,index_option_type,main_contract,last_trade_time,exchange_type
HK.810113,诺威健康(临时代码),0,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,810113,False,N/A,False,,HK_MAINBOARD
HK.810114,喜马拉雅(临时代码),0,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,810114,False,N/A,False,,HK_MAINBOARD
HK.810120,牙博士(临时代码),0,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,810120,False,N/A,False,,HK_MAINBOARD
HK.810127,圆心科技(临时代码),0,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,810127,False,N/A,False,,HK_MAINBOARD
HK.810130,万达商管(临时代码),0,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,810130,False,N/A,False,,HK_MAINBOARD
HK.810132,大湾区文旅(临时代码),0,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,810132,False,N/A,False,,HK_MAINBOARD
HK.810134,美光集团(临时代码),0,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,810134,False,N/A,False,,HK_MAINBOARD
HK.810136,顶级手套(临时代码),0,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,810136,False,N/A,False,,HK_MAINBOARD
HK.810139,飞书深诺(临时代码),0,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,810139,False,N/A,False,,HK_MAINBOARD
HK.810140,合能控股(临时代码),0,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,810140,False,N/A,False,,HK_MAINBOARD
HK.810141,珍珠泉园林(临时代码),0,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,810141,False,N/A,False,,HK_MAINBOARD
HK.810143,太元联合控股(临时代码),0,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,810143,False,N/A,False,,HK_MAINBOARD
HK.810144,天鸿中国(临时代码),0,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,810144,False,N/A,False,,HK_MAINBOARD
HK.810150,明宇商服(临时代码),0,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,810150,False,N/A,False,,HK_MAINBOARD
HK.810151,KK集团(临时代码),100,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,810151,False,N/A,False,,HK_MAINBOARD
HK.810153,方直发展(临时代码),0,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,810153,False,N/A,False,,HK_MAINBOARD
HK.810156,裕河控股(临时代码),0,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,810156,False,N/A,False,,HK_MAINBOARD
HK.810160,风华秋实(临时代码),0,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,810160,False,N/A,False,,HK_MAINBOARD
HK.810167,兴源动力(临时代码),0,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,810167,False,N/A,False,,HK_MAINBOARD
HK.810171,Sanergy Group(临时代码),0,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,810171,False,N/A,False,,HK_MAINBOARD
HK.810172,龙佰集团(临时代码),0,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,810172,False,N/A,False,,HK_MAINBOARD
HK.810175,中南服务(临时代码),0,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,810175,False,N/A,False,,HK_MAINBOARD
HK.810177,网筑集团(临时代码),0,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,810177,False,N/A,False,,HK_MAINBOARD
HK.810178,永兴集团(临时代码),0,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,810178,False,N/A,False,,HK_MAINBOARD
HK.810179,新高迪(临时代码),0,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,810179,False,N/A,False,,HK_MAINBOARD
HK.810183,华富集团(临时代码),0,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,810183,False,N/A,False,,HK_MAINBOARD
HK.810184,新光维医疗-B(临时代码),0,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,810184,False,N/A,False,,HK_MAINBOARD
HK.810185,精达控股(临时代码),0,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,810185,False,N/A,False,,HK_MAINBOARD
HK.810186,数坤科技-B(临时代码),0,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,810186,False,N/A,False,,HK_MAINBOARD
HK.810187,万盈服务(临时代码),0,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,810187,False,N/A,False,,HK_MAINBOARD
HK.810188,GFT国际控股(临时代码),0,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,810188,False,N/A,False,,HK_MAINBOARD
HK.810189,艺翔控股(临时代码),0,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,810189,False,N/A,False,,HK_MAINBOARD
HK.810190,瑞安新天地(临时代码),0,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,810190,False,N/A,False,,HK_MAINBOARD
HK.810194,中国口腔医疗(临时代码),0,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,810194,False,N/A,False,,HK_MAINBOARD
HK.810195,一通金融(临时代码),0,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,810195,False,N/A,False,,HK_MAINBOARD
HK.810196,AP&P Holdings(临时代码),0,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,810196,False,N/A,False,,HK_MAINBOARD
HK.810198,星盛名车(临时代码),0,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,810198,False,N/A,False,,HK_MAINBOARD
HK.810202,雅善耳鼻喉医疗(临时代码),0,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,810202,False,N/A,False,,HK_MAINBOARD
HK.810203,迪赛基业(临时代码),0,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,810203,False,N/A,False,,HK_MAINBOARD
HK.810204,气体动力(临时代码),0,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,810204,False,N/A,False,,HK_MAINBOARD
HK.810208,德宝工程(临时代码),0,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,810208,False,N/A,False,,HK_MAINBOARD
HK.810210,宝龙商业房地产(临时代码),0,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,810210,False,N/A,False,,HK_MAINBOARD
HK.810213,纽脉医疗-B(临时代码),0,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,810213,False,N/A,False,,HK_MAINBOARD
HK.810215,推想医疗-B(临时代码),0,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,810215,False,N/A,False,,HK_MAINBOARD
HK.810216,北芯生命-B(临时代码),0,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,810216,False,N/A,False,,HK_MAINBOARD
HK.810217,新星宇控股(临时代码),0,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,810217,False,N/A,False,,HK_MAINBOARD
HK.810221,凯盛融英(临时代码),0,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,810221,False,N/A,False,,HK_MAINBOARD
HK.810223,景大教育(临时代码),0,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,810223,False,N/A,False,,HK_MAINBOARD
HK.810224,伊美尔医疗(临时代码),0,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,810224,False,N/A,False,,HK_MAINBOARD
HK.810226,禾木生物-B(临时代码),0,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,810226,False,N/A,False,,HK_MAINBOARD
HK.810227,卓越物流(临时代码),0,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,810227,False,N/A,False,,HK_MAINBOARD
HK.810228,爱美客(临时代码),0,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,810228,False,N/A,False,,HK_MAINBOARD
HK.810229,华瑭医疗(临时代码),0,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,810229,False,N/A,False,,HK_MAINBOARD
HK.810230,世纪金源(临时代码),0,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,810230,False,N/A,False,,HK_MAINBOARD
HK.810232,华源医疗(临时代码),0,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,810232,False,N/A,False,,HK_MAINBOARD
HK.810233,天有教育(临时代码),0,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,810233,False,N/A,False,,HK_MAINBOARD
HK.810234,郝氏控股(临时代码),0,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,810234,False,N/A,False,,HK_MAINBOARD
HK.810235,天广实生物-B(临时代码),0,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,810235,False,N/A,False,,HK_MAINBOARD
HK.810238,医达健康-B(临时代码),0,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,810238,False,N/A,False,,HK_MAINBOARD
HK.81024,快手-WR,100,STOCK,N/A,,N/A,,N/A,N/A,2023-06-19,83833466731648,False,N/A,False,,HK_MAINBOARD
HK.810244,蒙树生态(临时代码),0,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,810244,False,N/A,False,,HK_MAINBOARD
HK.810245,泰能医疗(临时代码),0,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,810245,False,N/A,False,,HK_MAINBOARD
HK.810246,领益智造(临时代码),0,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,810246,False,N/A,False,,HK_MAINBOARD
HK.810248,珠江城市管理(临时代码),0,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,810248,False,N/A,False,,HK_MAINBOARD
HK.810249,融汇悦生活集团(临时代码),0,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,810249,False,N/A,False,,HK_MAINBOARD
HK.810251,汇泉国际(临时代码),0,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,810251,False,N/A,False,,HK_MAINBOARD
HK.810252,APM Monaco Limited(临时代码),0,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,810252,False,N/A,False,,HK_MAINBOARD
HK.810253,派尔特医疗(临时代码),0,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,810253,False,N/A,False,,HK_MAINBOARD
HK.810255,LEADING STAR(临时代码),0,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,810255,False,N/A,False,,HK_MAINBOARD
HK.810257,爱科百发生物-B(临时代码),0,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,810257,False,N/A,False,,HK_MAINBOARD
HK.810258,依美实业(临时代码),0,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,810258,False,N/A,False,,HK_MAINBOARD
HK.810259,云涌控股(临时代码),0,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,810259,False,N/A,False,,HK_MAINBOARD
HK.810260,汇名天然气(临时代码),0,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,810260,False,N/A,False,,HK_MAINBOARD
HK.810261,富丽宝石(临时代码),0,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,810261,False,N/A,False,,HK_MAINBOARD
HK.810262,俊发七彩服务(临时代码),0,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,810262,False,N/A,False,,HK_MAINBOARD
HK.810263,恺兴文化(临时代码),0,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,810263,False,N/A,False,,HK_MAINBOARD
HK.810268,昂博制药(临时代码),0,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,810268,False,N/A,False,,HK_MAINBOARD
HK.810270,中国敦煌网(临时代码),0,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,810270,False,N/A,False,,HK_MAINBOARD
HK.810271,寒锐钴业(临时代码),0,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,810271,False,N/A,False,,HK_MAINBOARD
HK.810276,长城物业(临时代码),0,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,810276,False,N/A,False,,HK_MAINBOARD
HK.810277,禹佳生活服务(临时代码),0,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,810277,False,N/A,False,,HK_MAINBOARD
HK.810279,正大新材料(临时代码),0,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,810279,False,N/A,False,,HK_MAINBOARD
HK.810281,博日科技(临时代码),0,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,810281,False,N/A,False,,HK_MAINBOARD
HK.810283,泉源堂(临时代码),0,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,810283,False,N/A,False,,HK_MAINBOARD
HK.810284,妙思集团(临时代码),0,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,810284,False,N/A,False,,HK_MAINBOARD
HK.810286,石榴投资(临时代码),0,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,810286,False,N/A,False,,HK_MAINBOARD
HK.810288,东软医疗(临时代码),0,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,810288,False,N/A,False,,HK_MAINBOARD
HK.810290,祥生活服务(临时代码),0,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,810290,False,N/A,False,,HK_MAINBOARD
HK.810291,高比集团(临时代码),0,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,810291,False,N/A,False,,HK_MAINBOARD
HK.810292,S.P. Mega Limited(临时代码),0,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,810292,False,N/A,False,,HK_MAINBOARD
HK.810293,致富金融(临时代码),0,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,810293,False,N/A,False,,HK_MAINBOARD
HK.810295,安源种业(临时代码),0,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,810295,False,N/A,False,,HK_MAINBOARD
HK.810296,汉隆集团(临时代码),0,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,810296,False,N/A,False,,HK_MAINBOARD
HK.810297,百悦智佳(临时代码),0,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,810297,False,N/A,False,,HK_MAINBOARD
HK.810300,壹九传媒(临时代码),0,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,810300,False,N/A,False,,HK_MAINBOARD
HK.810302,亿太恒星(临时代码),0,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,810302,False,N/A,False,,HK_MAINBOARD
HK.810304,意博金融(临时代码),0,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,810304,False,N/A,False,,HK_MAINBOARD
HK.810305,亿腾医药(临时代码),0,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,810305,False,N/A,False,,HK_MAINBOARD
HK.810311,耐看娱乐(临时代码),0,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,810311,False,N/A,False,,HK_MAINBOARD
HK.810312,龙湖智创生活(临时代码),0,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,810312,False,N/A,False,,HK_MAINBOARD
HK.810313,中国神力建材(临时代码),0,STOCK,N/A,,N/A,,N/A,N/A,2023-01-31,810313,False,N/A,False,,HK_MAINBOARD
HK.810317,七欣天(临时代码),0,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,810317,False,N/A,False,,HK_MAINBOARD
HK.810318,佳捷康创新集团(临时代码),0,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,810318,False,N/A,False,,HK_MAINBOARD
HK.810322,华医网科技(临时代码),0,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,810322,False,N/A,False,,HK_MAINBOARD
HK.810323,乡村基(临时代码),0,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,810323,False,N/A,False,,HK_MAINBOARD
HK.810326,Tiger Jade Acquisition Company(临时代码),0,STOCK,N/A,,N/A,,N/A,N/A,2023-02-28,810326,False,N/A,False,,HK_MAINBOARD
HK.810327,格派镍钴(临时代码),0,STOCK,N/A,,N/A,,N/A,N/A,2023-02-28,810327,False,N/A,False,,HK_MAINBOARD
HK.810329,加立生物(临时代码),0,STOCK,N/A,,N/A,,N/A,N/A,2023-02-28,810329,False,N/A,False,,HK_MAINBOARD
HK.810330,中联航运(临时代码),0,STOCK,N/A,,N/A,,N/A,N/A,2023-02-28,810330,False,N/A,False,,HK_MAINBOARD
HK.810332,Trinity Acquisition Holdings(临时代码),0,STOCK,N/A,,N/A,,N/A,N/A,2023-02-28,810332,False,N/A,False,,HK_MAINBOARD
HK.810334,薇美姿(临时代码),0,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,810334,False,N/A,False,,HK_MAINBOARD
HK.810335,博动医疗(临时代码),0,STOCK,N/A,,N/A,,N/A,N/A,2023-02-28,810335,False,N/A,False,,HK_MAINBOARD
HK.810336,Ace Eight Acquisition Corporation(临时代码),0,STOCK,N/A,,N/A,,N/A,N/A,2023-02-28,810336,False,N/A,False,,HK_MAINBOARD
HK.810340,Vivere Lifesciences Acquisition Corp(临时代码),0,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,810340,False,N/A,False,,HK_MAINBOARD
HK.810341,杨国福(临时代码),0,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,810341,False,N/A,False,,HK_MAINBOARD
HK.810344,CDP HOLDINGS(临时代码),0,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,810344,False,N/A,False,,HK_MAINBOARD
HK.810346,中加石墨(临时代码),0,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,810346,False,N/A,False,,HK_MAINBOARD
HK.810348,V3品牌(临时代码),0,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,810348,False,N/A,False,,HK_MAINBOARD
HK.810349,康蒂尼药业(临时代码),0,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,810349,False,N/A,False,,HK_MAINBOARD
HK.810352,Pisces Acquisition Corporation(临时代码),0,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,810352,False,N/A,False,,HK_MAINBOARD
HK.810355,A SPAC (HK) ACQUISITION(临时代码),0,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,810355,False,N/A,False,,HK_MAINBOARD
HK.810356,百丽时尚(临时代码),0,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,810356,False,N/A,False,,HK_MAINBOARD
HK.810358,黑桃亚洲(临时代码),0,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,810358,False,N/A,False,,HK_MAINBOARD
HK.810359,祈福医疗(临时代码),0,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,810359,False,N/A,False,,HK_MAINBOARD
HK.810360,太盟投资(临时代码),0,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,810360,False,N/A,False,,HK_MAINBOARD
HK.810363,中金资源(临时代码),0,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,810363,False,N/A,False,,HK_MAINBOARD
HK.810368,蕉下控股(临时代码),0,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,810368,False,N/A,False,,HK_MAINBOARD
HK.810369,乓乓响(临时代码),0,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,810369,False,N/A,False,,HK_MAINBOARD
HK.810370,Destone Acquisition Corp.(临时代码),0,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,810370,False,N/A,False,,HK_MAINBOARD
HK.810371,上井(临时代码),0,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,810371,False,N/A,False,,HK_MAINBOARD
HK.810373,Kazakh Steel(临时代码),0,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,810373,False,N/A,False,,HK_MAINBOARD
HK.810375,中亿基业(临时代码),0,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,810375,False,N/A,False,,HK_MAINBOARD
HK.810380,华新集团(临时代码),0,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,810380,False,N/A,False,,HK_MAINBOARD
HK.810381,De Well Holdings(临时代码),0,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,810381,False,N/A,False,,HK_MAINBOARD
HK.810384,英诺伟(临时代码),0,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,810384,False,N/A,False,,HK_MAINBOARD
HK.810392,微拍堂(临时代码),0,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,810392,False,N/A,False,,HK_MAINBOARD
HK.810396,威马控股(临时代码),0,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,810396,False,N/A,False,,HK_MAINBOARD
HK.810398,瑞泰环保(临时代码),0,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,810398,False,N/A,False,,HK_MAINBOARD
HK.810403,Growatt Technology(临时代码),0,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,810403,False,N/A,False,,HK_MAINBOARD
HK.810406,久泰新材(临时代码),0,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,810406,False,N/A,False,,HK_MAINBOARD
HK.810407,威高血液(临时代码),0,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,810407,False,N/A,False,,HK_MAINBOARD
HK.810408,SML(临时代码),0,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,810408,False,N/A,False,,HK_MAINBOARD
HK.810410,大麦植发(临时代码),0,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,810410,False,N/A,False,,HK_MAINBOARD
HK.810411,畅玩集团(临时代码),0,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,810411,False,N/A,False,,HK_MAINBOARD
HK.810416,哈萨克斯坦石油集团(临时代码),0,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,810416,False,N/A,False,,HK_MAINBOARD
HK.810417,Soulgate(临时代码),0,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,810417,False,N/A,False,,HK_MAINBOARD
HK.810427,真实生物(临时代码),0,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,810427,False,N/A,False,,HK_MAINBOARD
HK.810429,因明生物(临时代码),0,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,810429,False,N/A,False,,HK_MAINBOARD
HK.810431,Everest Acquisition Corporation(临时代码),0,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,810431,False,N/A,False,,HK_MAINBOARD
HK.810432,魔方生活(临时代码),0,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,810432,False,N/A,False,,HK_MAINBOARD
HK.810433,臻和科技(临时代码),0,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,810433,False,N/A,False,,HK_MAINBOARD
HK.810435,多宁生物(临时代码),0,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,810435,False,N/A,False,,HK_MAINBOARD
HK.810438,盈捷科技(临时代码),0,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,810438,False,N/A,False,,HK_MAINBOARD
HK.810439,猪八戒(临时代码),0,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,810439,False,N/A,False,,HK_MAINBOARD
HK.810446,益世科生物(临时代码),0,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,810446,False,N/A,False,,HK_MAINBOARD
HK.810455,优蓝国际(临时代码),0,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,810455,False,N/A,False,,HK_MAINBOARD
HK.810456,VIMG(临时代码),0,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,810456,False,N/A,False,,HK_MAINBOARD
HK.810459,陆道培医疗(临时代码),0,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,810459,False,N/A,False,,HK_MAINBOARD
HK.810461,德生堂(临时代码),0,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,810461,False,N/A,False,,HK_MAINBOARD
HK.810462,泰丰文化(临时代码),0,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,810462,False,N/A,False,,HK_MAINBOARD
HK.810463,深业物业(临时代码),0,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,810463,False,N/A,False,,HK_MAINBOARD
HK.810467,优迅医学(临时代码),0,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,810467,False,N/A,False,,HK_MAINBOARD
HK.810469,拉拉科技(临时代码),0,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,810469,False,N/A,False,,HK_MAINBOARD
HK.810470,海普洛斯(临时代码),0,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,810470,False,N/A,False,,HK_MAINBOARD
HK.810472,京东产发(临时代码),0,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,810472,False,N/A,False,,HK_MAINBOARD
HK.810480,长久数科(临时代码),0,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,810480,False,N/A,False,,HK_MAINBOARD
HK.810481,微创心律管理(临时代码),0,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,810481,False,N/A,False,,HK_MAINBOARD
HK.810487,易和国际(临时代码),0,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,810487,False,N/A,False,,HK_MAINBOARD
HK.810496,永兴东润(临时代码),0,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,810496,False,N/A,False,,HK_MAINBOARD
HK.810500,赛辉集团(临时代码),0,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,810500,False,N/A,False,,HK_MAINBOARD
HK.810504,壹健康(临时代码),0,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,810504,False,N/A,False,,HK_MAINBOARD
HK.810505,银龙供水(临时代码),0,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,810505,False,N/A,False,,HK_MAINBOARD
HK.810509,博将控股(临时代码),0,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,810509,False,N/A,False,,HK_MAINBOARD
HK.810511,慧算账(临时代码),0,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,810511,False,N/A,False,,HK_MAINBOARD
HK.810512,中国美自然环境科技有限公司(临时代码),0,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,810512,False,N/A,False,,HK_MAINBOARD
HK.810520,厦门国际投资(临时代码),0,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,810520,False,N/A,False,,HK_MAINBOARD
HK.810521,觅瑞集团(临时代码),0,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,810521,False,N/A,False,,HK_MAINBOARD
HK.810522,芜湖城市建设(临时代码),0,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,810522,False,N/A,False,,HK_MAINBOARD
HK.810530,马泷医疗(临时代码),0,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,810530,False,N/A,False,,HK_MAINBOARD
HK.810533,树兰医疗(临时代码),0,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,810533,False,N/A,False,,HK_MAINBOARD
HK.810537,菜鸟物流(临时代码),0,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,810537,False,N/A,False,,HK_MAINBOARD
HK.810540,中企云链(临时代码),0,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,810540,False,N/A,False,,HK_MAINBOARD
HK.810544,灏辉国际(临时代码),0,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,810544,False,N/A,False,,HK_MAINBOARD
HK.810547,幂源科技(临时代码),0,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,810547,False,N/A,False,,HK_MAINBOARD
HK.810549,爱维艾夫(临时代码),0,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,810549,False,N/A,False,,HK_MAINBOARD
HK.810550,白山云(临时代码),0,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,810550,False,N/A,False,,HK_MAINBOARD
HK.810558,卡游(临时代码),0,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,810558,False,N/A,False,,HK_MAINBOARD
HK.810561,啄木鸟维修(临时代码),0,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,810561,False,N/A,False,,HK_MAINBOARD
HK.810562,康乐卫士(临时代码),0,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,810562,False,N/A,False,,HK_MAINBOARD
HK.810564,星阅控股(临时代码),0,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,810564,False,N/A,False,,HK_MAINBOARD
